id,order_id,flag_id,f_comment,user_id,created_at,updated_at
820517,1665571,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:26:13,2019-04-27 04:26:13
820519,1665853,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:26:14,2019-04-27 04:26:14
820520,1666340,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:26:14,2019-04-27 04:26:14
820521,1666660,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:26:15,2019-04-27 04:26:15
820522,1666721,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:26:15,2019-04-27 04:26:15
820523,1666947,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:26:15,2019-04-27 04:26:15
820524,1666959,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:26:16,2019-04-27 04:26:16
820525,1667030,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:26:16,2019-04-27 04:26:16
820530,1667054,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:27:58,2019-04-27 04:27:58
820531,1667238,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:27:58,2019-04-27 04:27:58
820532,1667293,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:27:59,2019-04-27 04:27:59
820533,1667375,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:27:59,2019-04-27 04:27:59
820534,1667921,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:27:59,2019-04-27 04:27:59
820535,1668025,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:00,2019-04-27 04:28:00
820536,1668074,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:00,2019-04-27 04:28:00
820537,1668105,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:01,2019-04-27 04:28:01
820538,1668202,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:01,2019-04-27 04:28:01
820539,1668439,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:02,2019-04-27 04:28:02
820540,1668478,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:02,2019-04-27 04:28:02
820541,1668518,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:03,2019-04-27 04:28:03
820542,1668714,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:03,2019-04-27 04:28:03
820543,1668852,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:04,2019-04-27 04:28:04
820544,1668900,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:04,2019-04-27 04:28:04
820545,1668958,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:04,2019-04-27 04:28:04
820547,1668989,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:05,2019-04-27 04:28:05
820548,1669349,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:05,2019-04-27 04:28:05
820550,1669603,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:06,2019-04-27 04:28:06
820551,1669636,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:07,2019-04-27 04:28:07
820552,1669787,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:07,2019-04-27 04:28:07
820554,1669929,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:08,2019-04-27 04:28:08
820555,1670217,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:08,2019-04-27 04:28:08
820556,1670292,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:09,2019-04-27 04:28:09
820557,1670304,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:09,2019-04-27 04:28:09
820558,1670425,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:10,2019-04-27 04:28:10
820559,1670463,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:10,2019-04-27 04:28:10
820560,1670598,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:11,2019-04-27 04:28:11
820561,1670604,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:11,2019-04-27 04:28:11
820562,1670625,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:11,2019-04-27 04:28:11
820563,1670631,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:12,2019-04-27 04:28:12
820564,1670634,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:12,2019-04-27 04:28:12
820566,1671339,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:13,2019-04-27 04:28:13
820567,1671362,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:14,2019-04-27 04:28:14
820568,1671377,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:14,2019-04-27 04:28:14
820569,1671417,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:15,2019-04-27 04:28:15
820570,1671527,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:15,2019-04-27 04:28:15
820571,1671539,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:15,2019-04-27 04:28:15
820573,1671700,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:17,2019-04-27 04:28:17
820574,1671806,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:17,2019-04-27 04:28:17
820575,1671901,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:17,2019-04-27 04:28:17
820576,1671952,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:28:18,2019-04-27 04:28:18
820590,1672147,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:03,2019-04-27 04:34:03
820591,1672183,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:03,2019-04-27 04:34:03
820592,1672200,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:03,2019-04-27 04:34:03
820593,1672205,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:04,2019-04-27 04:34:04
820594,1672217,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:04,2019-04-27 04:34:04
820595,1672352,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:05,2019-04-27 04:34:05
820597,1672623,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:06,2019-04-27 04:34:06
820598,1672740,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:06,2019-04-27 04:34:06
820600,1673037,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:07,2019-04-27 04:34:07
820601,1673124,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:07,2019-04-27 04:34:07
820602,1673179,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:08,2019-04-27 04:34:08
820603,1673188,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:08,2019-04-27 04:34:08
820604,1673336,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:09,2019-04-27 04:34:09
820605,1673342,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:09,2019-04-27 04:34:09
820606,1673783,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:10,2019-04-27 04:34:10
820607,1673788,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:10,2019-04-27 04:34:10
820608,1673829,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:11,2019-04-27 04:34:11
820610,1673947,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:12,2019-04-27 04:34:12
820611,1674183,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:12,2019-04-27 04:34:12
820614,1674386,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:13,2019-04-27 04:34:13
820615,1674435,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:14,2019-04-27 04:34:14
820616,1674485,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:14,2019-04-27 04:34:14
820617,1674497,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:15,2019-04-27 04:34:15
820618,1674516,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:15,2019-04-27 04:34:15
820619,1674570,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:16,2019-04-27 04:34:16
820620,1674641,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:16,2019-04-27 04:34:16
820621,1674762,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:16,2019-04-27 04:34:16
820622,1674913,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:17,2019-04-27 04:34:17
820623,1674929,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:17,2019-04-27 04:34:17
820624,1674962,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:18,2019-04-27 04:34:18
820625,1674999,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:18,2019-04-27 04:34:18
820626,1675286,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:19,2019-04-27 04:34:19
820627,1675358,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:19,2019-04-27 04:34:19
820628,1675632,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:20,2019-04-27 04:34:20
820629,1675649,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:20,2019-04-27 04:34:20
820630,1675794,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:21,2019-04-27 04:34:21
820631,1675889,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:21,2019-04-27 04:34:21
820632,1675903,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:21,2019-04-27 04:34:21
820633,1675928,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:22,2019-04-27 04:34:22
820634,1675962,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:22,2019-04-27 04:34:22
820635,1675986,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:23,2019-04-27 04:34:23
820636,1676036,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:23,2019-04-27 04:34:23
820637,1676132,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:34:24,2019-04-27 04:34:24
820640,1676253,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:09,2019-04-27 04:35:09
820641,1676269,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:09,2019-04-27 04:35:09
820642,1676363,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:10,2019-04-27 04:35:10
820643,1676375,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:10,2019-04-27 04:35:10
820644,1676642,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:11,2019-04-27 04:35:11
820645,1676751,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:11,2019-04-27 04:35:11
820646,1676754,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:12,2019-04-27 04:35:12
820647,1676817,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:12,2019-04-27 04:35:12
820648,1676908,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:12,2019-04-27 04:35:12
820649,1676926,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:13,2019-04-27 04:35:13
820650,1677322,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:13,2019-04-27 04:35:13
820651,1677328,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:14,2019-04-27 04:35:14
820652,1677378,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:14,2019-04-27 04:35:14
820653,1677588,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:15,2019-04-27 04:35:15
820656,1677933,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:16,2019-04-27 04:35:16
820659,1677970,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:16,2019-04-27 04:35:16
820660,1678156,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:17,2019-04-27 04:35:17
820661,1678234,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:17,2019-04-27 04:35:17
820662,1678260,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:18,2019-04-27 04:35:18
820663,1678355,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:18,2019-04-27 04:35:18
820664,1678441,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:19,2019-04-27 04:35:19
820665,1678480,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:19,2019-04-27 04:35:19
820666,1678498,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:19,2019-04-27 04:35:19
820667,1678796,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:20,2019-04-27 04:35:20
820668,1679101,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:20,2019-04-27 04:35:20
820669,1679395,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:21,2019-04-27 04:35:21
820671,1679910,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:21,2019-04-27 04:35:21
820672,1679914,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:22,2019-04-27 04:35:22
820673,1680204,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:22,2019-04-27 04:35:22
820674,1680279,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:23,2019-04-27 04:35:23
820675,1680283,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:23,2019-04-27 04:35:23
820676,1680288,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:23,2019-04-27 04:35:23
820677,1680448,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:24,2019-04-27 04:35:24
820678,1680490,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:24,2019-04-27 04:35:24
820679,1680502,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:25,2019-04-27 04:35:25
820680,1680914,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:25,2019-04-27 04:35:25
820681,1681139,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:26,2019-04-27 04:35:26
820682,1681173,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:26,2019-04-27 04:35:26
820683,1681344,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:26,2019-04-27 04:35:26
820684,1681419,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:27,2019-04-27 04:35:27
820685,1681512,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:27,2019-04-27 04:35:27
820686,1681517,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:28,2019-04-27 04:35:28
820687,1681709,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:28,2019-04-27 04:35:28
820688,1682052,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:29,2019-04-27 04:35:29
820689,1682165,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:29,2019-04-27 04:35:29
820690,1682374,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:30,2019-04-27 04:35:30
820691,1682415,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:35:30,2019-04-27 04:35:30
820696,1683282,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:19,2019-04-27 04:36:19
820697,1683408,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:19,2019-04-27 04:36:19
820698,1683660,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:19,2019-04-27 04:36:19
820699,1683742,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:20,2019-04-27 04:36:20
820700,1683786,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:20,2019-04-27 04:36:20
820701,1684098,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:21,2019-04-27 04:36:21
820702,1684140,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:21,2019-04-27 04:36:21
820703,1684361,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:22,2019-04-27 04:36:22
820704,1684433,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:22,2019-04-27 04:36:22
820705,1686959,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:23,2019-04-27 04:36:23
820706,1687011,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:23,2019-04-27 04:36:23
820707,1687215,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:23,2019-04-27 04:36:23
820708,1687398,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:24,2019-04-27 04:36:24
820709,1687725,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:24,2019-04-27 04:36:24
820710,1688437,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:25,2019-04-27 04:36:25
820711,1690677,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-27 04:36:25,2019-04-27 04:36:25
820800,1672152,8,"",1072029,2019-04-27 10:28:06,2019-04-27 10:28:06
820863,1669545,8,deducted points..asked cust for bank details,1301450,2019-04-27 10:45:41,2019-04-27 10:45:41
821085,1611079,8,"",1072029,2019-04-27 11:46:35,2019-04-27 11:46:35
821686,1681475,8,cust wants refund in original source,1289180,2019-04-27 13:27:18,2019-04-27 13:27:18
821801,1677353,8,wants refund in original source,985657,2019-04-27 13:56:08,2019-04-27 13:56:08
821872,1643807,8,732 removed // asked for bank details,985657,2019-04-27 14:09:23,2019-04-27 14:09:23
822037,1666514,8,"",1072029,2019-04-27 14:49:03,2019-04-27 14:49:03
822135,1664065,8,points deducted..asked for bank details,1301450,2019-04-27 15:12:15,2019-04-27 15:12:15
822461,1640798,8,"India Map 
Brand Name: Vivo V11 Pro (Phone Cover)",1072029,2019-04-27 16:19:16,2019-04-27 16:19:16
822587,1662344,8,995 removed // asked for bank details,985657,2019-04-27 16:54:02,2019-04-27 16:54:02
825792,1683177,8,"XXL-Iron Man: Armour Blue Print , wants bank refund",362759,2019-04-28 15:24:38,2019-04-28 15:24:38
830237,1626395,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:54,2019-04-29 09:12:54
830238,1636481,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:54,2019-04-29 09:12:54
830239,1641961,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:55,2019-04-29 09:12:55
830240,1642003,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:55,2019-04-29 09:12:55
830241,1644630,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:56,2019-04-29 09:12:56
830242,1646801,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:56,2019-04-29 09:12:56
830243,1651836,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:56,2019-04-29 09:12:56
830244,1652229,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:57,2019-04-29 09:12:57
830247,1657817,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:58,2019-04-29 09:12:58
830249,1660373,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:58,2019-04-29 09:12:58
830250,1661057,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:59,2019-04-29 09:12:59
830251,1663151,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:12:59,2019-04-29 09:12:59
830252,1663860,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:00,2019-04-29 09:13:00
830253,1664753,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:00,2019-04-29 09:13:00
830254,1669792,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:01,2019-04-29 09:13:01
830255,1675072,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:01,2019-04-29 09:13:01
830256,1675076,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:02,2019-04-29 09:13:02
830257,1675121,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:02,2019-04-29 09:13:02
830258,1675814,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:02,2019-04-29 09:13:02
830259,1676040,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:03,2019-04-29 09:13:03
830260,1676390,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:03,2019-04-29 09:13:03
830261,1678134,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:04,2019-04-29 09:13:04
830262,1678181,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:04,2019-04-29 09:13:04
830263,1679714,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:05,2019-04-29 09:13:05
830264,1679781,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:05,2019-04-29 09:13:05
830265,1679917,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:05,2019-04-29 09:13:05
830266,1680673,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:06,2019-04-29 09:13:06
830267,1682083,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:06,2019-04-29 09:13:06
830268,1682188,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:07,2019-04-29 09:13:07
830269,1682210,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:07,2019-04-29 09:13:07
830270,1683046,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:08,2019-04-29 09:13:08
830271,1683770,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:08,2019-04-29 09:13:08
830272,1683951,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:08,2019-04-29 09:13:08
830273,1685619,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:09,2019-04-29 09:13:09
830274,1685718,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:09,2019-04-29 09:13:09
830276,1686665,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:10,2019-04-29 09:13:10
830277,1687319,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:11,2019-04-29 09:13:11
830278,1688088,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:11,2019-04-29 09:13:11
830279,1689155,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:11,2019-04-29 09:13:11
830280,1690653,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:12,2019-04-29 09:13:12
830281,1691076,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:12,2019-04-29 09:13:12
830282,1691843,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:13,2019-04-29 09:13:13
830283,1691987,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:13,2019-04-29 09:13:13
830284,1692322,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:14,2019-04-29 09:13:14
830285,1692366,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:14,2019-04-29 09:13:14
830286,1692749,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:14,2019-04-29 09:13:14
830287,1694001,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:15,2019-04-29 09:13:15
830288,1696636,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:15,2019-04-29 09:13:15
830289,1698375,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:16,2019-04-29 09:13:16
830290,1708959,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:13:16,2019-04-29 09:13:16
830319,1663822,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:03,2019-04-29 09:23:03
830320,1665403,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:03,2019-04-29 09:23:03
830321,1665986,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:03,2019-04-29 09:23:03
830322,1666708,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:04,2019-04-29 09:23:04
830323,1666751,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:04,2019-04-29 09:23:04
830324,1668876,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:05,2019-04-29 09:23:05
830325,1669695,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:05,2019-04-29 09:23:05
830326,1669800,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:06,2019-04-29 09:23:06
830327,1669944,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:06,2019-04-29 09:23:06
830328,1670367,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:06,2019-04-29 09:23:06
830329,1671113,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:07,2019-04-29 09:23:07
830330,1671195,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:07,2019-04-29 09:23:07
830331,1671846,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:08,2019-04-29 09:23:08
830332,1672625,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:08,2019-04-29 09:23:08
830333,1673325,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:09,2019-04-29 09:23:09
830334,1673913,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:09,2019-04-29 09:23:09
830335,1675162,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:10,2019-04-29 09:23:10
830336,1675936,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:10,2019-04-29 09:23:10
830338,1676107,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:11,2019-04-29 09:23:11
830339,1677437,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:11,2019-04-29 09:23:11
830340,1677744,8,"Refunded Successfully[Bulk] : done in points
",621266,2019-04-29 09:23:12,2019-04-29 09:23:12
